Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,ANL_CODE_5,ANALYTE_5,VALUE_5,UNITS_5,FRACTION_5,METHOD_5,RESULT_REMARK_5,
"913","2023","August   ","Summer","Ontario","ON2321","O063G23","ON63","88.0000","43.731550","-77.017183","2023/08/15 23:56","GMT","85.4000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO10S71","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","307","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","4.42","C","Not applicable","NA","","Turb","Turbidity","0.173","NTU","Total/Bulk","LG500","",
"914","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO10S81","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","302","umho/cm","Total/Bulk","LG500","","pH","pH","8.65","none","Total/Bulk","LG500","","Temp","Temperature","21.30","C","Not applicable","NA","","Turb","Turbidity","0.639","NTU","Total/Bulk","LG500","",
"915","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","5.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO10S82","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92","mg/l","Total/Bulk","LG500","","Cond","Conductivity","303","umho/cm","Total/Bulk","LG500","","pH","pH","8.65","none","Total/Bulk","LG500","","Temp","Temperature","21.29","C","Not applicable","NA","","Turb","Turbidity","0.441","NTU","Total/Bulk","LG500","",
"916","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","61.0000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO10S86","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.04","none","Total/Bulk","LG500","","Temp","Temperature","4.11","C","Not applicable","NA","","Turb","Turbidity","0.131","NTU","Total/Bulk","LG500","",
"917","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","95.1000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO10S90","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.01","none","Total/Bulk","LG500","","Temp","Temperature","4.06","C","Not applicable","NA","","Turb","Turbidity","0.106","NTU","Total/Bulk","LG500","",
"918","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","103.1000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO10S91","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","306","umho/cm","Total/Bulk","LG500","","pH","pH","8","none","Total/Bulk","LG500","","Temp","Temperature","4.05","C","Not applicable","NA","","Turb","Turbidity","0.176","NTU","Total/Bulk","LG500","",
"919","2023","August   ","Summer","Ontario","ON2321","O012G23","ON12","106.8000","43.503983","-79.353000","2023/08/14 08:03","GMT","22.0000","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","23GO10S95","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.02","none","Total/Bulk","LG500","","Temp","Temperature","5.10","C","Not applicable","NA","","Turb","Turbidity","0.272","NTU","Total/Bulk","LG500","",
"920","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","134.1000","Bottom Minus","surface water","INSITU_MEAS","lab duplicate","23GO11C11","Temp","Temperature","3.96","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"921","2023","August   ","Summer","Ontario","ON2321","O041G23","ON41","132.2000","43.716700","-78.027450","2023/08/15 05:11","GMT","2.0000","Surface","surface water","INSITU_MEAS","field duplicate","23GO11D41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","300","umho/cm","Total/Bulk","LG500","","pH","pH","8.81","none","Total/Bulk","LG500","","Temp","Temperature","21.88","C","Not applicable","NA","","Turb","Turbidity","0.305","NTU","Total/Bulk","LG500","",
"922","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO11I12","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"923","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO11I32","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"924","2023","August   ","Summer","Ontario","ON2321","O041G23","ON41","132.2000","43.716700","-78.027450","2023/08/15 05:11","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO11I52","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"925","2023","August   ","Summer","Ontario","ON2321","O65bG23","ON65B","23.1000","43.308000","-76.951550","2023/08/16 10:14","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO11I72","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"926","2023","August   ","Summer","Ontario","ON2321","O68bG23","ON68B","50.0000","43.583667","-79.417217","2023/08/14 10:18","GMT","","Integrated, Summer","surface water","INSITU_MEAS","routine field sample","23GO11I92","Temp","Temperature","No result reported.","C","Not applicable","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"927","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","1.4000","Surface","surface water","INSITU_MEAS","routine field sample","23GO11S01","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92","mg/l","Total/Bulk","LG500","","Cond","Conductivity","289","umho/cm","Total/Bulk","LG500","","pH","pH","8.67","none","Total/Bulk","LG500","","Temp","Temperature","21.6","C","Not applicable","NA","","Turb","Turbidity","0.444","NTU","Total/Bulk","LG500","",
"928","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","3.5000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO11S02","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","91.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","289","umho/cm","Total/Bulk","LG500","","pH","pH","8.65","none","Total/Bulk","LG500","","Temp","Temperature","21.57","C","Not applicable","NA","","Turb","Turbidity","0.528","NTU","Total/Bulk","LG500","",
"929","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","82.9000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO11S06","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.06","none","Total/Bulk","LG500","","Temp","Temperature","4.02","C","Not applicable","NA","","Turb","Turbidity","0.151","NTU","Total/Bulk","LG500","",
"930","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","126.1000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO11S10","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.01","none","Total/Bulk","LG500","","Temp","Temperature","3.96","C","Not applicable","NA","","Turb","Turbidity","0.12","NTU","Total/Bulk","LG500","",
"931","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","134.1000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO11S11","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.02","none","Total/Bulk","LG500","","Temp","Temperature","3.96","C","Not applicable","NA","","Turb","Turbidity","0.109","NTU","Total/Bulk","LG500","",
"932","2023","August   ","Summer","Ontario","ON2321","O025G23","ON25","137.0000","43.516233","-79.080417","2023/08/14 13:01","GMT","26.0000","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","23GO11S15","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.5","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","7.98","none","Total/Bulk","LG500","","Temp","Temperature","5.32","C","Not applicable","NA","","Turb","Turbidity","0.312","NTU","Total/Bulk","LG500","",
"933","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO11S21","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.2","mg/l","Total/Bulk","LG500","","Cond","Conductivity","292.6","umho/cm","Total/Bulk","LG500","","pH","pH","8.78","none","Total/Bulk","LG500","","Temp","Temperature","22.67","C","Not applicable","NA","","Turb","Turbidity","0.376","NTU","Total/Bulk","LG500","",
"934","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","5.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO11S22","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","293.3","umho/cm","Total/Bulk","LG500","","pH","pH","8.8","none","Total/Bulk","LG500","","Temp","Temperature","21.82","C","Not applicable","NA","","Turb","Turbidity","0.41","NTU","Total/Bulk","LG500","",
"935","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","10.0000","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO11S23","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","295","umho/cm","Total/Bulk","LG500","","pH","pH","8.76","none","Total/Bulk","LG500","","Temp","Temperature","21.65","C","Not applicable","NA","","Turb","Turbidity","0.463","NTU","Total/Bulk","LG500","",
"936","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","13.0000","Thermocline","surface water","INSITU_MEAS","routine field sample","23GO11S24","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93","mg/l","Total/Bulk","LG500","","Cond","Conductivity","297","umho/cm","Total/Bulk","LG500","","pH","pH","8.66","none","Total/Bulk","LG500","","Temp","Temperature","14.11","C","Not applicable","NA","","Turb","Turbidity","0.456","NTU","Total/Bulk","LG500","",
"937","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","24.9000","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO11S25","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93.1","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.11","none","Total/Bulk","LG500","","Temp","Temperature","5.62","C","Not applicable","NA","","Turb","Turbidity","0.272","NTU","Total/Bulk","LG500","",
"938","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","40.0000","Forty Meter","surface water","INSITU_MEAS","routine field sample","23GO11S26","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","4.43","C","Not applicable","NA","","Turb","Turbidity","0.17","NTU","Total/Bulk","LG500","",
"939","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","50.2000","Fifty Meter","surface water","INSITU_MEAS","routine field sample","23GO11S27","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.8","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.08","none","Total/Bulk","LG500","","Temp","Temperature","4.17","C","Not applicable","NA","","Turb","Turbidity","0.134","NTU","Total/Bulk","LG500","",
"940","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","100.4000","One Hundred Meter","surface water","INSITU_MEAS","routine field sample","23GO11S28","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.09","none","Total/Bulk","LG500","","Temp","Temperature","3.92","C","Not applicable","NA","","Turb","Turbidity","0.099","NTU","Total/Bulk","LG500","",
"941","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","127.5000","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","23GO11S30","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.9","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.06","none","Total/Bulk","LG500","","Temp","Temperature","3.9","C","Not applicable","NA","","Turb","Turbidity","0.115","NTU","Total/Bulk","LG500","",
"942","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","135.5000","Bottom Minus","surface water","INSITU_MEAS","routine field sample","23GO11S31","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93","mg/l","Total/Bulk","LG500","","Cond","Conductivity","305","umho/cm","Total/Bulk","LG500","","pH","pH","8.07","none","Total/Bulk","LG500","","Temp","Temperature","3.9","C","Not applicable","NA","","Turb","Turbidity","0.24","NTU","Total/Bulk","LG500","",
"943","2023","August   ","Summer","Ontario","ON2321","O33MG23","ON33M","140.9000","43.597117","-78.801050","2023/08/14 20:07","GMT","19.0000","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","23GO11S35","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.4","mg/l","Total/Bulk","LG500","","Cond","Conductivity","304","umho/cm","Total/Bulk","LG500","","pH","pH","8.2","none","Total/Bulk","LG500","","Temp","Temperature","7.47","C","Not applicable","NA","","Turb","Turbidity","0.496","NTU","Total/Bulk","LG500","",
"944","2023","August   ","Summer","Ontario","ON2321","O041G23","ON41","132.2000","43.716700","-78.027450","2023/08/15 05:11","GMT","2.0000","Surface","surface water","INSITU_MEAS","routine field sample","23GO11S41","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.6","mg/l","Total/Bulk","LG500","","Cond","Conductivity","300","umho/cm","Total/Bulk","LG500","","pH","pH","8.78","none","Total/Bulk","LG500","","Temp","Temperature","21.88","C","Not applicable","NA","","Turb","Turbidity","0.345","NTU","Total/Bulk","LG500","",
"945","2023","August   ","Summer","Ontario","ON2321","O041G23","ON41","132.2000","43.716700","-78.027450","2023/08/15 05:11","GMT","6.0000","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","23GO11S42","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","92.7","mg/l","Total/Bulk","LG500","","Cond","Conductivity","300","umho/cm","Total/Bulk","LG500","","pH","pH","8.81","none","Total/Bulk","LG500","","Temp","Temperature","21.89","C","Not applicable","NA","","Turb","Turbidity","0.359","NTU","Total/Bulk","LG500","",
"946","2023","August   ","Summer","Ontario","ON2321","O041G23","ON41","132.2000","43.716700","-78.027450","2023/08/15 05:11","GMT","77.6000","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","23GO11S46","Alk-tot as CaCO3","Alkalinity, Total as CaCO3","93","mg/l","Total/Bulk","LG500","","Cond","Conductivity","306","umho/cm","Total/Bulk","LG500","","pH","pH","8.1","none","Total/Bulk","LG500","","Temp","Temperature","3.91","C","Not applicable","NA","","Turb","Turbidity","0.135","NTU","Total/Bulk","LG500","",
